caseid,race,vote2020,faminc,fips,wait,land_area,county_name,state,county_pop,income_county,region
1240765093,1,"2","5",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1243466471,1,"1","11",1089,"2",801.58333,"Madison County","Alabama",357560,51.445,"S"
1232593445,1,"1","8",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1237522381,1,"1","9",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1242572969,1,"1","7",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1249716089,2,"5","4",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1240429969,1,"3","12",1089,"1",801.58333,"Madison County","Alabama",357560,51.445,"S"
1245198591,1,"2","97",1089,"1",801.58333,"Madison County","Alabama",357560,51.445,"S"
1250091661,1,"2","4",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1239994137,3,"2","6",1089,"1",801.58333,"Madison County","Alabama",357560,51.445,"S"
1254216975,2,"1","4",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1242454643,1,"2","8",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1237597353,2,"2","2",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1238094327,2,"2","5",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1236785221,2,"2","8",1089,"2",801.58333,"Madison County","Alabama",357560,51.445,"S"
1239704357,1,"2","10",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1244847385,2,"2","3",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1234897121,1,"1","13",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1238013149,1,"1","10",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1235271741,1,"1","7",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1251685565,2,"2","7",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1246913337,2,"1","5",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1241069741,1,"1","11",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1232713085,1,"2","5",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1232595653,1,"1","8",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1242498131,5,"2","97",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1240580581,1,"2","97",1089,"2",801.58333,"Madison County","Alabama",357560,51.445,"S"
1256047087,1,"2","4",1089,"3",801.58333,"Madison County","Alabama",357560,51.445,"S"
1243765071,1,"1","11",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1238237081,2,"2","5",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1234862353,1,"1","6",1089,"2",801.58333,"Madison County","Alabama",357560,51.445,"S"
1240681815,1,"2","11",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1245175157,1,"2","13",1089,"5",801.58333,"Madison County","Alabama",357560,51.445,"S"
1255908021,1,"1","4",1089,"1",801.58333,"Madison County","Alabama",357560,51.445,"S"
1238768849,1,"1","6",1089,"1",801.58333,"Madison County","Alabama",357560,51.445,"S"
1241149705,1,"2","12",1089,"4",801.58333,"Madison County","Alabama",357560,51.445,"S"
1248399389,2,"2","97",1091,"2",976.89265,"Marengo County","Alabama",19538,39.801,"S"
1239577853,1,"1","8",1093,"4",742.34188,"Marion County","Alabama",29965,33.264,"S"
1259604547,7,"1","4",1093,"3",742.34188,"Marion County","Alabama",29965,33.264,"S"
1242428583,1,"1","13",1095,"2",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1248013999,1,"1","3",1095,"3",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1239038585,1,"1","12",1095,"4",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1246948443,1,"1","3",1095,"2",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1245959229,1,"1","3",1095,"2",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1249944677,1,"1","9",1095,"1",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1237522967,1,"2","5",1095,"1",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1236177851,1,"3","97",1095,"2",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1237758425,1,"1","3",1095,"3",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1237729287,1,"1","1",1095,"2",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1241496695,1,"1","4",1095,"1",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1250122747,1,"2","10",1095,"4",565.84504,"Marshall County","Alabama",95145,36.044,"S"
1259820057,5,"2","1",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1248094057,1,"1","9",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238243463,2,"2","6",1097,"5",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1239432305,5,"1","1",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1241659177,2,"2","1",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1243856133,7,"1","6",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1242822407,1,"1","97",1097,"5",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1255900617,1,"1","3",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1250054407,1,"5","8",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238028307,1,"2","97",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1242493521,1,"1","4",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1240357203,1,"1","9",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238690005,2,"2","4",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1243802527,1,"2","8",1097,"5",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1253264113,2,"2","6",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1237655015,1,"2","4",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1237467169,1,"3","5",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1235734367,1,"1","9",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1246308391,1,"2","2",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1239583421,2,"2","4",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238125549,1,"1","6",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1236203949,2,"2","7",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238914461,1,"2","3",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1240400615,1,"2","2",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1235526453,2,"2","97",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1246812781,1,"2","2",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1243947779,1,"1","97",1097,"5",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1239786447,3,"1","8",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1237647307,1,"1","5",1097,"1",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1242821209,1,"2","6",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1242914835,1,"1","7",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1239005959,2,"5","2",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1242803991,1,"1","97",1097,"5",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238817601,1,"1","9",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1251875235,2,"2","3",1097,"3",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1242932757,1,"1","11",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1237559003,1,"2","6",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1249717017,2,"2","97",1097,"4",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1247349067,6,"2","6",1097,"5",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1238028875,1,"2","97",1097,"2",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1237555473,1,"1","3",1097,"1",1229.3698,"Mobile County","Alabama",414659,38.243,"S"
1237524965,1,"1","6",1099,"2",1025.6687,"Monroe County","Alabama",21512,33.456,"S"
1236677639,1,"1","5",1101,"2",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1255256051,2,"1","9",1101,"3",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1253965291,2,"2","3",1101,"4",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1241066429,1,"1","10",1101,"3",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1242478913,1,"1","9",1101,"3",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1239981385,2,"2","6",1101,"5",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1247724295,1,"1","6",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1249395409,2,"5","9",1101,"3",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1251665871,2,"2","10",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1239074583,1,"1","9",1101,"2",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1243822233,2,"2","3",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1240430419,1,"2","10",1101,"4",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1236960613,1,"1","97",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1250298561,2,"2","4",1101,"2",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1244744415,6,"2","7",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1247636333,4,"5","11",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1251665077,2,"2","4",1101,"1",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1243161999,2,"2","4",1101,"5",785.30036,"Montgomery County","Alabama",226941,43.688,"S"
1240737915,1,"1","97",1103,"1",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1245735403,2,"2","2",1103,"2",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1246413945,1,"1","4",1103,"1",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1256767923,2,"2","1",1103,"3",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1241120581,1,"1","8",1103,"3",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1236703825,1,"2","3",1103,"1",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1242026079,1,"2","4",1103,"4",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1255964055,1,"2","7",1103,"2",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1238245333,1,"2","10",1103,"2",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1243450461,1,"1","5",1103,"3",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1243946231,1,"1","2",1103,"2",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1253440419,1,"1","10",1103,"3",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1242553833,1,"3","8",1103,"3",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1236718377,1,"2","5",1103,"5",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1241752119,2,"2","2",1103,"2",579.38991,"Morgan County","Alabama",119122,39.991,"S"
1232665133,2,"2","6",1105,"2",719.65608,"Perry County","Alabama",9486,30.535,"S"
1235539557,1,"1","8",1107,"1",881.43028,"Pickens County","Alabama",20298,32.551,"S"
1252371509,2,"5","2",1109,"1",672.06779,"Pike County","Alabama",33403,37.359,"S"
1237899901,2,"2","97",1109,"1",672.06779,"Pike County","Alabama",33403,37.359,"S"
1241069419,1,"1","8",1109,"2",672.06779,"Pike County","Alabama",33403,37.359,"S"
1242475737,1,"1","97",1111,"2",580.54938,"Randolph County","Alabama",22574,32.411,"S"
1239723387,2,"5","2",1111,"3",580.54938,"Randolph County","Alabama",22574,32.411,"S"
1237909125,1,"2","9",1111,"1",580.54938,"Randolph County","Alabama",22574,32.411,"S"
1243202529,2,"2","1",1113,"2",641.15263,"Russell County","Alabama",58213,33.104,"S"
1240493067,2,"2","1",1113,"4",641.15263,"Russell County","Alabama",58213,33.104,"S"
1237526597,1,"1","10",1113,"4",641.15263,"Russell County","Alabama",58213,33.104,"S"
1247954155,1,"1","5",1113,"4",641.15263,"Russell County","Alabama",58213,33.104,"S"
1232846261,1,"1","2",1113,"4",641.15263,"Russell County","Alabama",58213,33.104,"S"
1242915031,1,"1","5",1113,"3",641.15263,"Russell County","Alabama",58213,33.104,"S"
1238253401,2,"2","97",1113,"2",641.15263,"Russell County","Alabama",58213,33.104,"S"
1243382375,2,"2","8",1113,"2",641.15263,"Russell County","Alabama",58213,33.104,"S"
1239191549,1,"1","6",1115,"1",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1240745885,1,"1","3",1115,"4",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1247852791,1,"2","7",1115,"5",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1254457147,1,"1","97",1115,"2",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1237493579,1,"2","12",1115,"1",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1247586743,1,"1","3",1115,"2",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1241020921,1,"1","5",1115,"4",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1239577221,1,"2","2",1115,"1",631.60329,"St. Clair County","Alabama",87306,38.569,"S"
1239955757,1,"1","7",1117,"5",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1236881073,2,"2","9",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1239326745,1,"2","10",1117,"2",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1235826253,1,"1","11",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1240323381,1,"1","13",1117,"1",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1239766521,1,"1","11",1117,"2",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1239768719,1,"1","11",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1235026987,1,"2","7",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1249863823,1,"1","3",1117,"5",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1236890945,1,"1","10",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1242430417,1,"1","12",1117,"1",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1243712031,1,"1","8",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1250522107,1,"1","6",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1248762969,2,"2","3",1117,"2",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1247822459,1,"1","4",1117,"5",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1240903133,1,"1","6",1117,"5",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1236293511,2,"2","11",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1237522399,1,"1","97",1117,"5",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1253389923,1,"1","97",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1238167143,1,"2","3",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1239494931,1,"2","9",1117,"4",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1253394509,1,"2","5",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1242358807,1,"1","97",1117,"2",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1240099309,2,"2","5",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1242392093,1,"2","5",1117,"3",785.37538,"Shelby County","Alabama",211261,54.369,"S"
1241527263,2,"2","8",1119,"2",903.82616,"Sumter County","Alabama",12985,31.664,"S"
1246133039,1,"1","3",1121,"3",736.78215,"Talladega County","Alabama",80565,34.718,"S"
1247685227,2,"2","10",1121,"3",736.78215,"Talladega County","Alabama",80565,34.718,"S"
1235594019,1,"1","5",1121,"3",736.78215,"Talladega County","Alabama",80565,34.718,"S"
1249919981,1,"1","6",1121,"1",736.78215,"Talladega County","Alabama",80565,34.718,"S"
1244744573,2,"2","4",1121,"4",736.78215,"Talladega County","Alabama",80565,34.718,"S"
1254205145,1,"1","6",1121,"3",736.78215,"Talladega County","Alabama",80565,34.718,"S"
1251326491,1,"1","3",1123,"3",716.5218,"Tallapoosa County","Alabama",40636,40.696,"S"
1253918047,1,"1","7",1123,"2",716.5218,"Tallapoosa County","Alabama",40636,40.696,"S"
1250008317,1,"2","2",1123,"2",716.5218,"Tallapoosa County","Alabama",40636,40.696,"S"
1236339067,1,"2","5",1123,"2",716.5218,"Tallapoosa County","Alabama",40636,40.696,"S"
1238968061,1,"1","97",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1240941507,2,"2","4",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1240587955,4,"1","5",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1242431927,1,"5","1",1125,"1",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1240863161,2,"2","97",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1251665647,2,"2","5",1125,"4",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1236946775,1,"1","6",1125,"3",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1250767633,2,"2","4",1125,"4",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1255738069,1,"1","97",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1238619911,1,"2","3",1125,"5",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1247693413,1,"1","3",1125,"5",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1243187029,1,"1","3",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1248843217,1,"2","1",1125,"4",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1237471363,1,"1","97",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1249920255,1,"2","8",1125,"5",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1246434881,1,"1","13",1125,"2",1320.8591,"Tuscaloosa County","Alabama",206213,38.822,"S"
1240775061,1,"2","1",1127,"1",791.00215,"Walker County","Alabama",64493,40.197,"S"
1237753859,1,"1","4",1127,"1",791.00215,"Walker County","Alabama",64493,40.197,"S"
1234846947,1,"1","9",1127,"1",791.00215,"Walker County","Alabama",64493,40.197,"S"
1242275065,1,"1","1",1127,"1",791.00215,"Walker County","Alabama",64493,40.197,"S"
1238424833,1,"3","3",1127,"1",791.00215,"Walker County","Alabama",64493,40.197,"S"
1240324149,1,"2","5",1127,"3",791.00215,"Walker County","Alabama",64493,40.197,"S"
1242595125,1,"1","8",1127,"2",791.00215,"Walker County","Alabama",64493,40.197,"S"
1248101059,1,"2","4",1127,"1",791.00215,"Walker County","Alabama",64493,40.197,"S"
1236748003,1,"1","2",1129,"3",1080.2059,"Washington County","Alabama",16643,36.323,"S"
1240375093,1,"1","97",1131,"1",888.45009,"Wilcox County","Alabama",10809,32.215,"S"
1238132799,1,"1","6",1133,"1",612.97926,"Winston County","Alabama",23875,35.43,"S"
1256433617,1,"3","3",1133,"2",612.97926,"Winston County","Alabama",23875,35.43,"S"
1232620283,1,"1","4",1133,"2",612.97926,"Winston County","Alabama",23875,35.43,"S"
1242859041,1,"2","2",1133,"1",612.97926,"Winston County","Alabama",23875,35.43,"S"
1247983845,1,"1","11",1133,"1",612.97926,"Winston County","Alabama",23875,35.43,"S"
1238851283,1,"1","9",2020,"4",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1242526543,3,"2","4",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1242476769,1,"1","10",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1245330767,1,"5","8",2020,"2",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1250620957,1,"1","11",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1242041915,2,"3","97",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1241236337,7,"3","2",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1242065525,3,"2","6",2020,"4",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1245013063,1,"1","11",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1236961609,1,"1","2",2020,"3",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1242640443,7,"1","11",2020,"1",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1242915751,1,"2","11",2020,"3",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
1240324089,1,"1","5",2020,"2",1706.4028,"Anchorage Municipality","Alaska",296112,66.51,"W"
